material,plant,date,customer,qty
1000003,MY11,20170915,1000442,0.02
1000003,MY11,20170915,1000443,0.005
1000003,MY11,20170915,1001604,0.005
1000003,MY11,20170915,9000004,0.007
1000003,MY11,20170915,1000470,0.01
1000003,MY11,20170915,1001450,0.005
1000003,MY11,20170915,1001449,0.003
1000003,MY11,20170915,1001339,0.001
1000003,MY11,20170915,1002005,0.003
1000003,MY11,20170915,1000445,0.005
1000003,MY11,20170916,1000126,0.00E+00
1000003,MY11,20170916,1000161,0.00E+00
1000003,MY11,20170916,1002813,0.003
1000003,MY11,20170917,1001717,0.01
1000003,MY11,20170917,1001737,0.005
1000003,MY11,20170918,1000069,0.1
1000003,MY11,20170918,1000344,0.002
1000003,MY11,20170918,1000378,0.02
1000003,MY11,20170919,1000456,0.001
1000003,MY11,20170919,1000473,0.001
1000003,MY11,20170919,1000344,0.008
1000003,MY11,20170919,1002013,0.01
1000003,MY11,20170919,1001659,0.01
1000003,MY11,20170919,9000000,0.003
1000003,MY11,20170920,1001801,0.005
1000003,MY11,20170920,1000921,0.03
1000003,MY11,20170920,1001406,0.02
1000003,MY11,20170920,1001446,0.00E+00
1000003,MY11,20170920,1000818,0.003
1000003,MY11,20170920,1000471,0.05
1000003,MY11,20170920,1001448,0.005
1000003,MY11,20170921,9000004,0.002
1000003,MY11,20170922,1001453,0.00E+00
1000003,MY11,20170922,1002702,0.00E+00
1000003,MY11,20170922,1001451,0.00E+00
1000003,MY11,20170922,1001479,0.00E+00
1000003,MY11,20170922,1000740,0.00E+00
1000003,MY11,20170922,1001855,0.09
1000003,MY11,20170923,1000428,0.003
1000003,MY11,20170924,9000003,0.006
1000003,MY11,20170925,1001341,0.005
1000003,MY11,20170925,1001931,0.05
1000003,MY11,20170925,1000468,0.02
1000003,MY11,20170925,9000000,0.002
1000003,MY11,20170925,1000438,0.025
1000003,MY11,20170926,1001016,0.02
1000003,MY11,20170926,1001604,0.004
1000003,MY11,20170926,1000731,0.02
1000003,MY11,20170926,1000473,0.001
1000003,MY11,20170926,1001307,0.005
1000003,MY11,20170926,1000197,0.03
1000003,MY11,20170926,1000128,0.001
1000003,MY11,20170927,1001307,0.00E+00
1000003,MY11,20170927,1000853,0.005
1000003,MY11,20170927,1000740,0.005
1000003,MY11,20170927,1000485,0.005
1000003,MY11,20170927,1000731,0.00E+00
1000003,MY11,20170927,1000767,0.01
1000003,MY11,20170927,1002005,0.03
1000003,MY11,20170927,1002913,0.002
1000003,MY11,20170927,1000443,0.005
1000003,MY11,20170927,1001604,0.00E+00
1000003,MY11,20170928,1000884,0.011
1000003,MY11,20170928,1001307,0.005
1000003,MY11,20170928,1001604,0.014
1000003,MY11,20170928,1000950,0.00E+00
1000003,MY11,20170928,1000602,0.00E+00
1000003,MY11,20170928,1001659,0.00E+00
1000003,MY11,20170928,1000590,0.00E+00
1000003,MY11,20170929,1001931,0.05
1000003,MY11,20170929,1000473,0.002
1000003,MY11,20170929,9000000,0.003
1000003,MY11,20170929,1002013,0.00E+00
1000003,MY11,20170929,1000468,0.02
1000003,MY11,20170929,1001224,0.00E+00
1000003,MY11,20170929,1000452,0.005
1000003,MY11,20170929,1000767,0.00E+00
1000003,MY11,20170929,1000599,0.00E+00
1000003,MY11,20170929,1000712,0.00E+00
1000003,MY11,20170929,1000069,0.00E+00
1000003,MY11,20170929,1001446,0.003
1000003,MY11,20170929,1000197,0.00E+00
1000003,MY11,20170929,1000954,0.02
1000003,MY11,20170929,1000433,0.003
1000003,MY11,20170930,1000269,0.00E+00
1000003,MY11,20170930,1001696,0.00E+00
1000003,MY11,20170930,1001632,0.004
1000003,MY11,20170930,1001898,0.009
1000003,MY11,20170930,9000003,0.002
1000003,MY11,20171001,1000474,0.005
1000003,MY11,20171001,1001378,0.03
1000003,MY11,20171001,1001696,0.01
1000003,MY11,20171002,1000843,0.002
1000003,MY11,20171002,1000731,0.03
1000003,MY11,20171002,1000447,0.001
1000003,MY11,20171002,1001136,0.005
1000003,MY11,20171002,1000884,0.00E+00
1000003,MY11,20171003,1002287,0.06
1000003,MY11,20171003,1001855,0.18
1000003,MY11,20171004,1000453,0.01
1000003,MY11,20171004,1000269,0.03
1000003,MY11,20171004,1000378,0.04
1000003,MY11,20171004,9000000,0.008
1000003,MY11,20171004,1001604,0.005
1000003,MY11,20171004,1001448,0.005
1000003,MY11,20171005,1000434,0.005
1000003,MY11,20171005,1000441,0.001
1000003,MY11,20171005,1000448,0.003
1000003,MY11,20171005,1002287,0.05
1000003,MY11,20171005,1000344,0.01
1000003,MY11,20171005,1000440,0.05
1000003,MY11,20171007,1000428,0.003
1000003,MY11,20171007,1000664,0.006
1000003,MY11,20171007,1002813,0.001
1000003,MY11,20171007,1001446,0.003
1000003,MY11,20171009,1001333,0.003
1000003,MY11,20171009,1000712,0.02
1000003,MY11,20171009,1001632,0.006
1000003,MY11,20171009,1001406,0.03
1000003,MY11,20171009,1000126,0.02
1000003,MY11,20171010,1000434,0.001
1000003,MY11,20171010,1002005,0.003
1000003,MY11,20171010,1000843,0.003
1000003,MY11,20171010,1000469,0.02
1000003,MY11,20171010,1000128,0.001
1000003,MY11,20171010,1000818,0.003
1000003,MY11,20171011,1000464,0.01
1000003,MY11,20171011,1000378,0.04
1000003,MY11,20171012,1000853,0.02
1000003,MY11,20171012,1001450,0.005
1000003,MY11,20171012,1000443,0.003
1000003,MY11,20171012,9000003,0.007
1000003,MY11,20171012,1000433,0.001
1000003,MY11,20171013,1001074,0.01
1000003,MY11,20171013,1001604,0.00E+00
1000003,MY11,20171013,1001451,0.00E+00
1000003,MY11,20171013,1001446,0.00E+00
1000003,MY11,20171014,1001341,0.003
1000003,MY11,20171015,1001340,0.003
1000003,MY11,20171016,1000072,0.005
1000003,MY11,20171016,1000457,0.01
1000003,MY11,20171016,1001623,0.001
1000003,MY11,20171016,1000441,0.005
1000003,MY11,20171016,1001307,0.01
1000003,MY11,20171016,1000069,0.1
1000003,MY11,20171017,1001604,0.006
1000003,MY11,20171017,1000126,0.02
1000003,MY11,20171017,1000843,0.004
1000003,MY11,20171017,1001737,0.006
1000003,MY11,20171018,1001659,0.03
1000003,MY11,20171019,1000378,0.04
1000003,MY11,20171019,1000470,0.005
1000003,MY11,20171019,1000430,0.005
1000003,MY11,20171019,1001449,0.003
1000003,MY11,20171020,1000473,0.003
1000003,MY11,20171020,1001450,0.005
1000003,MY11,20171021,1001632,0.006
1000003,MY11,20171021,1000740,0.01
1000003,MY11,20171021,1000171,0.015
1000003,MY11,20171023,1001447,0.005
1000003,MY11,20171023,1000473,0.001
1000003,MY11,20171023,1001737,0.006
1000003,MY11,20171023,1001604,0.01
1000003,MY11,20171023,1002913,0.005
1000003,MY11,20171023,1000599,0.05
1000003,MY11,20171023,1000243,0.002
1000003,MY11,20171023,1001451,0.005
1000003,MY11,20171023,1000269,0.03
1000003,MY11,20171023,1001339,0.004
1000003,MY11,20171024,1000485,0.004
1000003,MY11,20171024,1001717,0.02
1000003,MY11,20171024,1000455,0.01
1000003,MY11,20171024,1001855,0.09
1000003,MY11,20171025,9000005,0.001
1000003,MY11,20171025,1002931,0.003
1000003,MY11,20171026,1000157,0.02
1000003,MY11,20171026,1001339,0.004
1000003,MY11,20171026,1000950,0.00E+00
1000003,MY11,20171026,1001656,0.00E+00
1000003,MY11,20171026,9000003,0.001
1000003,MY11,20171026,1001340,0.003
1000003,MY11,20171027,1001855,0.09
1000003,MY11,20171027,1000439,0.005
1000003,MY11,20171027,1001656,0.005
1000003,MY11,20171027,1000448,0.003
1000003,MY11,20171027,9000005,0.001
1000003,MY11,20171028,1002287,0.23
1000003,MY11,20171030,1000072,0.005
1000003,MY11,20171030,1000740,0.01
1000003,MY11,20171030,1000800,0.002
1000003,MY11,20171030,1001378,0.03
1000003,MY11,20171030,1000884,0.008
1000003,MY11,20171030,1002005,0.002
1000003,MY11,20171030,1001801,0.02
1000003,MY11,20171030,1001053,0.02
1000003,MY11,20171031,1000197,0.03
1000003,MY11,20171031,1000800,0.00E+00
1000003,MY11,20171031,1000884,0.00E+00
1000003,MY11,20171031,1001604,0.01
1000003,MY11,20171031,1000434,0.005
1000003,MY11,20171101,1001737,0.003
1000003,MY11,20171101,1000428,0.005
1000003,MY11,20171101,1000731,0.05
1000003,MY11,20171101,9000000,0.013
1000003,MY11,20171101,1000440,0.05
1000003,MY11,20171101,9000001,0.005
1000003,MY11,20171102,1000461,0.005
1000003,MY11,20171102,1001449,0.006
1000003,MY11,20171102,1000126,0.03
1000003,MY11,20171102,1000596,0.001
1000003,MY11,20171102,1000471,0.01
1000003,MY11,20171102,1000429,0.03
1000003,MY11,20171102,1002287,0.05
1000003,MY11,20171102,1000818,0.005
1000003,MY11,20171102,1001632,0.006
1000003,MY11,20171103,1000475,0.003
1000003,MY11,20171103,1000843,0.00E+00
1000003,MY11,20171103,1000344,0.015
1000003,MY11,20171103,1001307,0.00E+00
1000003,MY11,20171104,1002287,0.001
1000003,MY11,20171104,1000643,0.006
1000003,MY11,20171105,1000664,0.003
1000003,MY11,20171105,1000466,0.005
1000003,MY11,20171105,1000473,0.001
1000003,MY11,20171106,1000429,0.03
1000003,MY11,20171106,1000767,0.01
1000003,MY11,20171106,1000474,0.006
1000003,MY11,20171107,1001446,0.003
1000003,MY11,20171107,1001623,0.003
1000003,MY11,20171107,1000954,0.02
1000003,MY11,20171107,1000590,0.005
1000003,MY11,20171108,1001449,0.006
1000003,MY11,20171108,1000378,0.03
1000003,MY11,20171108,1000476,0.01
1000003,MY11,20171109,1000378,0.03
1000003,MY11,20171109,1000740,0.01
1000003,MY11,20171109,1000165,0.01
1000003,MY11,20171109,1000474,0.01
1000003,MY11,20171109,1000448,0.002
1000003,MY11,20171109,1001307,0.01
1000003,MY11,20171109,1000602,0.02
1000003,MY11,20171110,1000450,0.01
1000003,MY11,20171110,1000921,0.02
1000003,MY11,20171110,1000458,0.01
1000003,MY11,20171113,1000449,0.005
1000003,MY11,20171113,9000001,0.005
1000003,MY11,20171113,1001604,0.00E+00
1000003,MY11,20171114,1006360,0.01
1000003,MY11,20171114,1000378,0.04
1000003,MY11,20171114,1001855,0.09
1000003,MY11,20171114,1001659,0.00E+00
1000003,MY11,20171114,1000843,0.002
1000003,MY11,20171114,1000712,0.02
1000003,MY11,20171115,1001717,0.00E+00
1000003,MY11,20171115,1000664,0.00E+00
1000003,MY11,20171115,1001016,0.00E+00
1000003,MY11,20171115,1001659,0.00E+00
1000003,MY11,20171116,1001737,0.003
1000003,MY11,20171117,1001307,0.01
1000003,MY11,20171117,1000433,0.002
1000003,MY11,20171117,1002915,0.003
1000003,MY11,20171117,1000453,0.01
1000003,MY11,20171117,1000463,0.01
1000003,MY11,20171118,1001340,0.002
1000003,MY11,20171119,1001746,0.003
1000003,MY11,20171119,1001623,0.008
1000003,MY11,20171119,1001659,0.03
1000003,MY11,20171119,1000485,0.005
1000003,MY11,20171120,1001451,0.002
1000003,MY11,20171120,1001448,0.003
1000003,MY11,20171120,1001736,0.005
1000003,MY11,20171120,1001656,0.005
1000003,MY11,20171120,1001521,0.005
1000003,MY11,20171120,1000438,0.02
1000003,MY11,20171121,1000568,0.005
1000003,MY11,20171122,1000069,0.1
1000003,MY11,20171122,1000950,0.003
1000003,MY11,20171122,1001898,0.075
1000003,MY11,20171123,1001604,0.00E+00
1000003,MY11,20171123,1001406,0.01
1000003,MY11,20171123,1000126,0.025
1000003,MY11,20171125,1006360,0.005
1000003,MY11,20171127,1000599,0.00E+00
1000003,MY11,20171127,1001632,0.006
1000003,MY11,20171127,1000818,0.003
1000003,MY11,20171127,1000269,0.00E+00
1000003,MY11,20171127,1001451,0.00E+00
1000003,MY11,20171127,1001446,0.00E+00
1000003,MY11,20171127,1001931,0.05
1000003,MY11,20171127,1001656,0.01
1000003,MY11,20171127,1001453,0.02
1000003,MY11,20171127,1000800,0.00E+00
1000003,MY11,20171128,1001855,0.09
1000003,MY11,20171128,1000447,0.002
1000003,MY11,20171128,1000731,0.00E+00
1000003,MY11,20171128,1000471,0.03
1000003,MY11,20171128,1001717,0.01
1000003,MY11,20171128,1000462,0.003
1000003,MY11,20171128,1000451,0.01
1000003,MY11,20171128,1000954,0.03
1000003,MY11,20171129,1000447,0.002
1000003,MY11,20171129,1000428,0.005
1000003,MY11,20171129,9000000,0.052
1000003,MY11,20171130,9000003,0.018
1000003,MY11,20171130,9000004,0.008
1000003,MY11,20171130,1000136,0.003
1000003,MY11,20171202,1000128,0.001
1000003,MY11,20171202,1002915,0.003
1000003,MY11,20171203,1000453,0.01
1000003,MY11,20171204,1001604,0.004
1000003,MY11,20171204,1001307,0.01
1000003,MY11,20171204,1001449,0.01
1000003,MY11,20171204,1000126,0.01
1000003,MY11,20171204,1000473,0.002
1000003,MY11,20171204,1000378,0.05
1000003,MY11,20171204,1000252,0.005
1000003,MY11,20171205,1000165,0.01
1000003,MY11,20171205,1000643,0.01
1000003,MY11,20171205,1001448,0.004
1000003,MY11,20171206,1002287,0.13
1000003,MY11,20171206,1001451,0.005
1000003,MY11,20171206,1001801,0.00E+00
1000003,MY11,20171207,1000485,0.005
1000003,MY11,20171208,1000441,0.003
1000003,MY11,20171208,1000450,0.01
1000003,MY11,20171208,1000461,0.005
1000003,MY11,20171208,1000442,0.01
1000003,MY11,20171208,1000243,0.002
1000003,MY11,20171208,1000430,0.003
1000003,MY11,20171208,1000470,0.01
1000003,MY11,20171208,1000443,0.025
1000003,MY11,20171208,1000445,0.005
1000003,MY11,20171209,1000921,0.04
1000003,MY11,20171210,9000003,0.005
1000003,MY11,20171210,1002005,0.003
1000003,MY11,20171210,1000455,0.004
1000003,MY11,20171211,1000590,0.005
1000003,MY11,20171211,1001341,0.003
1000003,MY11,20171211,1001604,0.002
1000003,MY11,20171211,1000457,0.05
1000003,MY11,20171211,1001623,0.005
1000003,MY11,20171211,1000434,0.005
1000003,MY11,20171212,1001448,0.005
1000003,MY11,20171212,1000069,0.2
1000003,MY11,20171212,1000445,0.005
1000003,MY11,20171212,1000443,0.02
1000003,MY11,20171212,1000136,0.002
1000003,MY11,20171213,1001604,0.01
1000003,MY11,20171213,1002013,0.005
1000003,MY11,20171214,1000204,0.004
1000003,MY11,20171214,1001659,0.00E+00
1000003,MY11,20171214,1000455,0.002
1000003,MY11,20171214,1001339,0.001
1000003,MY11,20171214,1001449,0.01
1000003,MY11,20171214,1001450,0.005
1000003,MY11,20171214,1002913,0.001
1000003,MY11,20171214,1000458,0.03
1000003,MY11,20171215,1000474,0.004
1000003,MY11,20171215,1001855,0.071
1000003,MY11,20171215,1000439,0.01
1000003,MY11,20171215,1001632,0.006
1000003,MY11,20171218,1001931,0.05
1000003,MY11,20171218,1000473,0.005
1000003,MY11,20171218,1000434,0.003
1000003,MY11,20171219,1001339,0.001
1000003,MY11,20171219,1001447,0.005
1000003,MY11,20171219,1000428,0.003
1000003,MY11,20171219,1001053,0.015
1000003,MY11,20171219,1001446,0.003
1000003,MY11,20171220,9000004,0.002
1000003,MY11,20171220,1001307,0.01
1000003,MY11,20171220,1001406,0.01
1000003,MY11,20171220,1000126,0.02
1000003,MY11,20171220,1001451,0.002
1000003,MY11,20171220,1000433,0.001
1000003,MY11,20171220,1001234,0.002
1000003,MY11,20171221,1000599,0.02
1000003,MY11,20171221,1000767,0.01
1000003,MY11,20171222,1000435,0.005
1000003,MY11,20171222,1001307,0.00E+00
1000003,MY11,20171223,1000818,0.003
1000003,MY11,20171223,1000378,0.01
1000003,MY11,20171223,1006360,0.005
1000003,MY11,20171224,1001378,0.02
1000003,MY11,20171225,1001855,0.01
1000003,MY11,20171226,1000161,0.02
1000003,MY11,20171226,1001717,0.015
1000003,MY11,20171226,1006601,0.01
1000003,MY11,20171226,1001659,0.02
1000003,MY11,20171226,1000243,0.002
1000003,MY11,20171226,1002813,0.003
1000003,MY11,20171226,1000954,0.05
1000003,MY11,20171226,1000448,0.005
1000003,MY11,20171226,1000449,0.01
1000003,MY11,20171226,1000442,0.005
1000003,MY11,20171227,1002287,0.05
1000003,MY11,20171227,1000344,0.01
1000003,MY11,20171227,1000599,0.02
1000003,MY11,20171227,1002852,0.04
1000003,MY11,20171227,1002647,0.001
1000003,MY11,20171227,1001801,0.01
1000003,MY11,20171228,1000731,0.00E+00
1000003,MY11,20171228,1000643,0.00E+00
1000003,MY11,20171228,1001340,0.003
1000003,MY11,20171229,1001855,0.09
1000003,MY11,20171229,1000834,0.005
1000003,MY11,20171229,1000447,0.005
1000003,MY11,20171229,9000004,0.007
1000003,MY11,20171229,1000378,0.04
1000003,MY11,20171229,1002702,0.00E+00
1000003,MY11,20171230,9000004,0.005
1000003,MY11,20171231,1001737,0.004
1000003,MY11,20171231,1000884,0.002
1000003,MY11,20171231,9000001,0.012
1000003,MY11,20171231,9000003,0.002
1000003,MY11,20171231,9000000,0.035
1000003,MY11,20180102,1000446,0.002
1000003,MY11,20180102,1000456,0.002
1000003,MY11,20180103,1002913,0.003
1000003,MY11,20180104,1000731,0.03
1000003,MY11,20180104,1001632,0.006
1000003,MY11,20180104,1002931,0.015
1000003,MY11,20180104,1001378,0.01
1000003,MY11,20180105,1000378,0.02
1000003,MY11,20180106,1000426,0.05
1000003,MY11,20180108,1000136,0.003
1000003,MY11,20180108,1000128,0.001
1000003,MY11,20180108,1000126,0.02
1000003,MY11,20180108,1001446,0.003
1000003,MY11,20180108,1000439,0.01
1000003,MY11,20180108,1001341,0.003
1000003,MY11,20180108,1000461,0.005
1000003,MY11,20180109,1000165,0.01
1000003,MY11,20180109,1000954,0.05
1000003,MY11,20180109,1000843,0.002
1000003,MY11,20180109,1001855,0.09
1000003,MY11,20180109,1000252,0.01
1000003,MY11,20180109,1001736,0.005
1000003,MY11,20180110,1001449,0.006
1000003,MY11,20180110,1001447,0.005
1000003,MY11,20180111,1001445,0.005
1000003,MY11,20180111,1000434,0.005
1000003,MY11,20180111,1002005,0.003
1000003,MY11,20180111,1002915,0.005
1000003,MY11,20180112,1002287,0.03
1000003,MY11,20180112,1001406,0.02
1000003,MY11,20180113,1000069,0.1
1000003,MY11,20180113,1000428,0.003
1000003,MY11,20180113,1000485,0.005
1000003,MY11,20180113,1001453,0.02
1000003,MY11,20180114,1001378,0.04
1000003,MY11,20180115,1002013,0.005
1000003,MY11,20180115,1000455,0.01
1000003,MY11,20180115,1001053,0.01
1000003,MY11,20180115,1000450,0.01
1000003,MY11,20180115,1001659,0.04
1000003,MY11,20180115,1001451,0.003
1000003,MY11,20180115,1000456,0.008
1000003,MY11,20180115,1000430,0.005
1000003,MY11,20180115,1000438,0.005
1000003,MY11,20180116,1000448,0.003
1000003,MY11,20180116,1001016,0.01
1000003,MY11,20180116,1000731,0.01
1000003,MY11,20180116,1001717,0.02
1000003,MY11,20180116,1000643,0.005
1000003,MY11,20180116,1000434,0.005
1000003,MY11,20180117,1001623,0.003
1000003,MY11,20180117,1000434,0.003
1000003,MY11,20180117,1000590,0.01
1000003,MY11,20180117,1000431,0.01
1000003,MY11,20180117,1000818,0.005
1000003,MY11,20180117,1000470,0.03
1000003,MY11,20180117,1002287,0.08
1000003,MY11,20180117,1000433,0.002
1000003,MY11,20180118,1000447,0.008
1000003,MY11,20180118,1000197,0.03
1000003,MY11,20180118,1001801,0.02
1000003,MY11,20180118,1000442,0.003
1000003,MY11,20180118,1000465,0.005
1000003,MY11,20180118,1000453,0.006
1000003,MY11,20180119,1001340,0.002
1000003,MY11,20180119,1002813,0.003
1000003,MY11,20180119,1002287,0.03
1000003,MY11,20180119,1001855,0.09
1000003,MY11,20180119,1000469,0.02
1000003,MY11,20180119,1000466,0.003
1000003,MY11,20180119,1000440,0.02
1000003,MY11,20180120,1001604,0.00E+00
1000003,MY11,20180121,1000474,0.01
1000003,MY11,20180122,1000954,0.00E+00
1000003,MY11,20180122,1000464,0.012
1000003,MY11,20180122,1000344,0.01
1000003,MY11,20180122,1001339,0.005
1000003,MY11,20180122,1000459,0.015
1000003,MY11,20180122,1001931,0.05
1000003,MY11,20180122,1000445,0.003
1000003,MY11,20180122,1001450,0.005
1000003,MY11,20180122,1000430,0.005
1000003,MY11,20180122,1001604,0.00E+00
1000003,MY11,20180122,1001656,0.01
1000003,MY11,20180122,1000740,0.01
1000003,MY11,20180122,1001659,0.00E+00
1000003,MY11,20180122,1000470,0.03
1000003,MY11,20180122,1000443,0.01
1000003,MY11,20180122,1002913,0.001
1000003,MY11,20180122,1001632,0.002
1000003,MY11,20180123,1000171,0.02
1000003,MY11,20180123,1002287,0.02
1000003,MY11,20180123,1001448,0.005
1000003,MY11,20180123,1000441,0.003
1000003,MY11,20180123,1000485,0.005
1000003,MY11,20180124,9000003,0.015
1000003,MY11,20180124,1001450,0.00E+00
1000003,MY11,20180124,1000455,0.01
1000003,MY11,20180124,1000664,0.005
1000003,MY11,20180125,1000430,0.001
1000003,MY11,20180125,1000599,0.00E+00
1000003,MY11,20180125,1000072,0.005
1000003,MY11,20180125,1000069,0.1
1000003,MY11,20180125,1002287,0.1
1000003,MY11,20180125,1000572,0.001
1000003,MY11,20180125,9000001,0.014
1000003,MY11,20180125,1001656,0.02
1000003,MY11,20180125,1000462,0.003
1000003,MY11,20180126,1001931,0.01
1000003,MY11,20180126,1000470,0.03
1000003,MY11,20180126,1001307,0.00E+00
1000003,MY11,20180126,1001521,0.003
1000003,MY11,20180127,1001696,0.003
1000003,MY11,20180127,1001341,0.003
1000003,MY11,20180127,1006360,0.005
1000003,MY11,20180129,1001446,0.002
1000003,MY11,20180129,1001341,0.003
1000003,MY11,20180129,1000476,0.005
1000003,MY11,20180129,1001447,0.01
1000003,MY11,20180129,1001450,0.016
1000003,MY11,20180129,9000004,0.002
1000003,MY11,20180130,9000000,0.021
1000003,MY11,20180130,1001659,0.03
1000003,MY11,20180130,1001801,0.02
1000003,MY11,20180131,1000441,0.003
1000003,MY11,20180131,1000429,0.003
1000003,MY11,20180131,1000428,0.003
1000003,MY11,20180131,1000884,0.012
1000003,MY11,20180131,1000800,0.001
1000003,MY11,20180131,9000003,0.005
1000003,MY11,20180201,1000434,0.003
1000003,MY11,20180201,1000473,0.003
1000003,MY11,20180201,1001737,0.003
1000003,MY11,20180201,1002915,0.005
1000003,MY11,20180201,1001016,0.03
1000003,MY11,20180201,1002931,0.01
1000003,MY11,20180201,1000461,0.003
1000003,MY11,20180201,1001931,0.01
1000003,MY11,20180201,1000433,0.001
1000003,MY11,20180202,1000450,0.015
1000003,MY11,20180202,1001931,0.01
1000003,MY11,20180202,1002813,0.002
1000003,MY11,20180202,1000252,0.01
1000003,MY11,20180202,1001451,0.005
1000003,MY11,20180203,1000161,0.01
1000003,MY11,20180203,1000453,0.015
1000003,MY11,20180203,1001604,0.01
1000003,MY11,20180204,1000485,0.01
1000003,MY11,20180205,1002647,0.001
1000003,MY11,20180205,1000443,0.002
1000003,MY11,20180205,1000455,0.05
1000003,MY11,20180205,1000767,0.01
1000003,MY11,20180205,1000430,0.01
1000003,MY11,20180205,1000470,0.005
1000003,MY11,20180205,1000432,0.01
1000003,MY11,20180205,1000074,0.015
1000003,MY11,20180205,1000439,0.005
1000003,MY11,20180205,1001446,0.002
1000003,MY11,20180205,1000442,0.01
1000003,MY11,20180206,1000818,0.003
1000003,MY11,20180206,1000458,0.03
1000003,MY11,20180206,1000921,0.02
1000003,MY11,20180206,1000471,0.02
1000003,MY11,20180206,1001855,0.09
1000003,MY11,20180207,1000448,0.003
1000003,MY11,20180207,1000165,0.01
1000003,MY11,20180208,1000431,0.02
1000003,MY11,20180208,1000269,0.03
1000003,MY11,20180208,1000664,0.005
1000003,MY11,20180208,1000643,0.005
1000003,MY11,20180208,1000126,0.02
1000003,MY11,20180209,1001656,0.01
1000003,MY11,20180210,1002043,0.01
1000003,MY11,20180211,1000465,0.003
1000003,MY11,20180212,1001053,0.01
1000003,MY11,20180213,1001737,0.002
1000003,MY11,20180213,1000731,0.03
1000003,MY11,20180214,9000000,0.001
1000003,MY11,20180214,1000069,0.2
1000003,MY11,20180214,1000126,0.025
1000003,MY11,20180214,1000473,0.003
1000003,MY11,20180215,1000126,0.00E+00
1000003,MY11,20180215,1001340,0.002
1000004,MY11,20170612,1000217,0.05
1000004,MY11,20170623,1000217,0.05
1000004,MY11,20170630,1000217,0.03
1000004,MY11,20170727,1000217,0.12
1000004,MY11,20170831,1000217,0.12
1000004,MY11,20170906,1000217,0.12
1000004,MY11,20170908,1001659,0.00E+00
1000004,MY11,20171005,1000217,0.06
1000004,MY11,20171013,1000217,0.00E+00
1000004,MY11,20171130,1000217,0.12
1000004,MY11,20171207,1000217,0.08
1000004,MY11,20171229,1000217,0.12
1000005,MY11,20170531,1001479,0.115
1000005,MY11,20170531,1000452,0.015
1000005,MY11,20170531,1001451,0.003
1000005,MY11,20170531,1000852,0.3
1000005,MY11,20170531,1002042,0.077
1000005,MY11,20170531,1000378,0.23
1000005,MY11,20170531,1000875,0.002
1000005,MY11,20170531,1001855,1.53
1000005,MY11,20170601,1000473,0.002
1000005,MY11,20170601,1000197,1.18
1000005,MY11,20170601,1000946,0.033
1000005,MY11,20170601,1001224,0.022
1000005,MY11,20170601,1000415,0.23
1000005,MY11,20170601,1000165,0.01
1000005,MY11,20170601,1000429,0.03
1000005,MY11,20170601,1000442,0.06
1000005,MY11,20170601,1000089,0.001
1000005,MY11,20170601,1000125,0.69
1000005,MY11,20170601,1001656,0.115
1000005,MY11,20170602,1000434,0.02
1000005,MY11,20170602,1001604,0.23
1000005,MY11,20170602,1000280,0.025
1000005,MY11,20170602,1001600,0.02
1000005,MY11,20170602,1000605,0.001
1000005,MY11,20170602,1001257,0.001
1000005,MY11,20170603,1000161,0.115
1000005,MY11,20170603,1000131,0.345
1000005,MY11,20170603,1000852,1.7
1000005,MY11,20170603,1000433,0.001
1000005,MY11,20170603,1000069,0.69
1000005,MY11,20170603,1000280,0.028
1000005,MY11,20170603,1000457,0.05
1000005,MY11,20170603,1000731,0.115
1000005,MY11,20170603,1000455,0.005
1000005,MY11,20170603,1001445,0.011
1000005,MY11,20170603,1000473,0.002
1000005,MY11,20170603,1001717,0.057
1000005,MY11,20170603,1001659,0.115
1000005,MY11,20170603,1000129,0.112
1000005,MY11,20170603,1001453,0.003
1000005,MY11,20170604,1001591,0.115
1000005,MY11,20170604,1000852,0.5
1000005,MY11,20170604,1001855,1.26
1000005,MY11,20170604,1000946,0.022
1000005,MY11,20170604,1001479,0.23
1000005,MY11,20170605,1001604,0.23
1000005,MY11,20170605,1000415,0.23
1000005,MY11,20170605,1000609,0.45
1000005,MY11,20170605,1000129,0.224
1000005,MY11,20170605,1000875,0.001
1000005,MY11,20170605,1001855,0.99
1000005,MY11,20170605,1000740,0.23
1000005,MY11,20170605,1001074,0.055
1000005,MY11,20170605,1002013,0.033
1000005,MY11,20170606,1000466,0.05
1000005,MY11,20170606,1000596,0.01
1000005,MY11,20170606,1001096,0.011
1000005,MY11,20170606,1000378,0.46
1000005,MY11,20170606,1001898,0.105
1000005,MY11,20170606,1001406,0.23
1000005,MY11,20170606,1000875,0.002
1000005,MY11,20170606,1000571,0.001
1000005,MY11,20170606,1000344,0.044
1000005,MY11,20170606,1001855,2.43
1000005,MY11,20170606,1001736,0.056
1000005,MY11,20170606,1000125,0.69
1000005,MY11,20170606,1000693,0.23
1000005,MY11,20170606,1000731,0.015
1000005,MY11,20170606,1000136,0.022
1000005,MY11,20170606,1000458,0.06
1000005,MY11,20170606,1000643,0.055
1000005,MY11,20170606,1001479,0.345
1000005,MY11,20170607,1000596,0.011
1000005,MY11,20170607,1000950,0.287
1000005,MY11,20170607,1001656,0.115
1000005,MY11,20170607,1000852,0.4
1000005,MY11,20170607,1000453,0.05
1000005,MY11,20170607,1001341,0.003
